Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
0,"A Einstein, JP Grommer","Une lettre inédite de A. Einstein.",0,"cat.inist.fr","","","http://scholar.google.com/scholar?cluster=14068079933595975489&hl=en&num=20&as_sdt=0,33",811,"2014-11-21","CITATION"
0,"M Planck, A Einstein","M. Planck rédacteur de"" Annalen der Physik"": lutte pour l'acceptation de la théorie de la relativité.",0,"cat.inist.fr","","","",812,"2014-11-21","CITATION"
0,"D Hilbert, A Einstein","Hilbert et le problème de covariance dans les équations de la gravitation.",0,"cat.inist.fr","","","",813,"2014-11-21","CITATION"
0,"A Einstein","Der Energiesatz in der allgemeinen Relativitätstheorie and Nachtrag zur Korrektur, 16 Mai 1918",1918,"","cds.cern.ch","","",814,"2014-11-21","CITATION"
0,"A Einstein","THE GOD WHO PLAYS DICE",0,"","","","http://scholar.google.com/scholar?q=related:2-vwzI4txPQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",815,"2014-11-21","CITATION"
112,"A Einstein, EG Straus","Corrections and additional remarks to our paper: The influence of the expansion of space on the gravitation fields surrounding the individual stars",1946,"Reviews of Modern Physics","APS","","http://scholar.google.com/scholar?cites=5201920159405850646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",816,"2014-11-21","CITATION"
0,"A Einstein","DATA COMPRESSION BY"" INTELLIGENCE"" IN THE PROCESS OF COGNITION OF THE UNIVERSE",0,"IGOR GUREVICH","physicalinformatics.ru","","http://scholar.google.com/scholar?q=related:uzyoH1QndG8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",817,"2014-11-21","PDF"
0,"A Einstein","The Kind of Male Beauty That Caused Such Havoc",2002,"Einstein, Picasso: space, time and the beauty that …","books.google.com","http://books.google.com/books?hl=en&lr=&id=VEPaSUitrDkC&oi=fnd&pg=PA41&dq=einstein+relativity&ots=XMsSec4PfW&sig=XkYphLSfuEvVPFSPlkhYHnDSfYA","",818,"2014-11-21",""
0,"A Einstein","CALVIN F. SETTLAGE, MD",1985,"New ideas in psychoanalysis: the process of change …","The Analytic Press","","http://scholar.google.com/scholar?q=related:VbuS5xCmRGEJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",819,"2014-11-21","CITATION"
0,"A Einstein","아인슈타인의 성장 과정",0,"blog.daum.net","","","http://scholar.google.com/scholar?q=related:_xiw1AcKAIsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",820,"2014-11-21","HTML"
0,"A Einstein","uno de los mayores sabios del siglo XX",2005,"ContactoS","izt.uam.mx","","http://scholar.google.com/scholar?q=related:yYQAJfYaSlsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",821,"2014-11-21","PDF"
0,"A Einstein","SCIENCE ET PHILOSOPHIE: EINSTEIN ET SPINOZA M.-A. TONNELAT",1981,"Bulletin de la Société Mathématique de Belgique","La Société","","http://scholar.google.com/scholar?q=related:pk-R46cVikMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",822,"2014-11-21","CITATION"
0,"A Einstein","The certainty of uncertainty",2008,"Psyche's Veil: Psychotherapy, Fractals and …","books.google.com","http://books.google.com/books?hl=en&lr=&id=f-JcAgAAQBAJ&oi=fnd&pg=PA27&dq=einstein+relativity&ots=at1MkYMAn9&sig=ReCgmYLbl484s3feDoBsQzEg6io","",823,"2014-11-21",""
0,"ES COSMOS, B EINSTEIN","Other books by Michio Kaku",0,"","","","http://scholar.google.com/scholar?q=related:4MrqKHvM9HAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",824,"2014-11-21","CITATION"
30,"A Einstein","Einstein on politics: His private thoughts and public stands on nationalism, Zionism, war, peace, and the bomb",2013,"","books.google.com","","http://scholar.google.com/scholar?cites=8641861566044719513&as_sdt=5,33&sciodt=0,33&hl=en&num=20",825,"2014-11-21","BOOK"
0,"A Einstein","Einstein's Essays in Science",2013,"","books.google.com","","http://scholar.google.com/scholar?cluster=12409675968710844056&hl=en&num=20&as_sdt=0,33",826,"2014-11-21","BOOK"
0,"A Einstein","Encyclopedia> Photon",0,"statemaster.com","","","http://scholar.google.com/scholar?q=related:2Y8l40jq9W8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",827,"2014-11-21","HTML"
0,"IIELP D'EQUIVALENCIA, DE LES EQUACIONS","Ito?",0,"ddd.uab.cat","","","",828,"2014-11-21","PDF"
0,"A Einstein–plagiator","Paranormalne. pl: Albert Einstein–plagiator?-Paranormalne. pl",0,"paranormalne.pl","","","http://scholar.google.com/scholar?q=related:yA_j6GPRDvMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",829,"2014-11-21","HTML"
0,"A Einstein, A Artaud","SCOTT MAISANO",2013,"Early Modern Theatricality","books.google.com","http://books.google.com/books?hl=en&lr=&id=oWEQAgAAQBAJ&oi=fnd&pg=PA368&dq=einstein+relativity&ots=4CDqkxbLJt&sig=tOq5egNYm-g1OYilL3Ljn_dttyg","http://scholar.google.com/scholar?q=related:fruVFrtgdpgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",830,"2014-11-21",""
0,"A Einstein–plagiator","Stop Syjonizmowi",0,"stopsyjonizmowi.wordpress.com","","","http://scholar.google.com/scholar?q=related:qO8LZDhU5YQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",831,"2014-11-21","HTML"
0,"…, H Yukawa, M Goeppert-Mayer, N Bohr, A Einstein…","Twentieth Century Physics",0,"webfac.db.erau.edu","","","",832,"2014-11-21","PDF"
0,"S DI SIMILARITA…","AM ANILE dell'Università di Catania",1985,"… matematico e fisico di …","Libreria editrice politecnica","","http://scholar.google.com/scholar?q=related:ni8dMQ8H-wUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",833,"2014-11-21","CITATION"
12,"A Einstein","The Einstein Reader",2006,"","books.google.com","","http://scholar.google.com/scholar?cites=11322554629244344766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",834,"2014-11-21","BOOK"
0,"I Newton, L Pasteur, A Einstein","Winter Inquiry Land",0,"doolin.dadeschools.net","","","http://scholar.google.com/scholar?cluster=9469646575086428042&hl=en&num=20&as_sdt=0,33",835,"2014-11-21","PDF"
14,"JJ Thomson, M Planck, A Einstein","James Clerk Maxwell: A Commemoration",2012,"","books.google.com","","http://scholar.google.com/scholar?cites=6924501445632700430&as_sdt=5,33&sciodt=0,33&hl=en&num=20",836,"2014-11-21","BOOK"
0,"A EINSTEIN","What Does It All Mean? Science, God, and the Limits of Understanding",2004,"Universe on a T-shirt: the quest for the theory of …","books.google.com","http://books.google.com/books?hl=en&lr=&id=CO2Kh16jyuwC&oi=fnd&pg=PA183&dq=einstein+relativity&ots=9RP2S-J7vO&sig=gQjcc7eQ8v7MvQ495P0VE_9B6RU","",837,"2014-11-21",""
0,"GFON EINSTEIN-CARTAN","UNIVERSIDADE DE 5A0 F-'AULO~~ PU B| _| CAQ 6 ES",0,"if.usp.br","","","http://scholar.google.com/scholar?q=related:gXMX8w-ZsIwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",838,"2014-11-21","PDF"
0,"A EINSTEIN-plagiator","TAJEMNICE ŚWIATA Opcje",0,"faktyimity.pl","","","http://scholar.google.com/scholar?q=related:KOH6slnLyG0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",839,"2014-11-21","HTML"
16,"W Hermanns, A Einstein","Einstein and the Poet: In Search of the Cosmic Man",1983,"","Branden Books","","http://scholar.google.com/scholar?cites=391734709442445972&as_sdt=5,33&sciodt=0,33&hl=en&num=20",840,"2014-11-21","CITATION"
0,"A Einstein","Videos por relevância",0,"","","","http://scholar.google.com/scholar?q=related:bkhFdbJLq84J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",841,"2014-11-21","CITATION"
0,"LJT Berzelius, F Arago, A Einstein","THE DULONG-PETIT LAW OF SPECIFIC HEATS",0,"SELECTED BOOKS BY","gen.lib.rus.ec","","http://scholar.google.com/scholar?q=related:G3bYZD5sIXMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",842,"2014-11-21","PDF"
0,"A Carnegie, J Dewey, A Einstein, AC Moore…","CHILDREN'S BOOKS Armﬁeld, C. Wonder tales of the world. 120.",1921,"The …","books.google.com","","",843,"2014-11-21","HTML"
0,"L Carroll, A Einstein","HighBeam Research",2001,"","courses.washington.edu","","http://scholar.google.com/scholar?q=related:LMDo0ZeWbeQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",844,"2014-11-21","DOC"
0,"A Einstein, B Podolsky, N Rosen","Bell's Theorem",0,"Springer","","http://link.springer.com/content/pdf/10.1007/0-306-47120-5_6.pdf","http://scholar.google.com/scholar?q=related:FmWbwHD_8v0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",845,"2014-11-21",""
0,"P Cejnar, A Einstein","SYMETRIE V MIKROSVĚTĚ",0,"MATEMATIKA, FYZIKA A ŠKOLSTVÍ","www-ucjf.troja.mff.cuni.cz","","http://scholar.google.com/scholar?q=related:XBrSUGTLpMgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",846,"2014-11-21","PDF"
0,"A Einstein","Letters on Wave Mechanics: Correspondence with HA Lorentz, Max Planck, and Erwin Schrdinger",2011,"","books.google.com","","http://scholar.google.com/scholar?q=related:kipg7ldqHkgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",847,"2014-11-21","BOOK"
0,"APGB EINSTEIN","GRAVITY",0,"nozdr.ru","","","http://scholar.google.com/scholar?q=related:zbSTcsB76qgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",848,"2014-11-21","PDF"
0,"A Einstein","2 The Standard Model of Elementary Particles",0,"Springer","","http://www.springerlink.com/index/G544548826030700.pdf","",849,"2014-11-21",""
0,"A Einstein","Works of Albert Einstein",2010,"","Douglas Editions","","http://scholar.google.com/scholar?q=related:n6neYmtHLzMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",850,"2014-11-21","CITATION"
0,"A Einstein, P Picasso","Creativity in Art and Science",2002,"Einstein, Picasso: space, time and the …","books.google.com","http://books.google.com/books?hl=en&lr=&id=VEPaSUitrDkC&oi=fnd&pg=PA237&dq=einstein+relativity&ots=XMsSec4PgY&sig=cpNIPnKUq-VJJXcdJCa-4BS08SQ","http://scholar.google.com/scholar?q=related:twyQbDx6Kc4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",851,"2014-11-21",""
4,"SOL EINSTEIN","Einstein",1928,"US Patent 1,688,534","Google Patents","http://www.google.com/patents/US1688534","http://scholar.google.com/scholar?cites=1281060799620796868&as_sdt=5,33&sciodt=0,33&hl=en&num=20",852,"2014-11-21",""
0,"E EINSTEIN'S","Black Holes in My Bubble Bath",2006,"","Springer","http://link.springer.com/content/pdf/10.1007/3-540-33200-6.pdf","http://scholar.google.com/scholar?q=related:-ww01D_Y2fwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",853,"2014-11-21",""
0,"I Kant, M Curie, A Einstein, P Picasso, V Woolf","Kreative Methoden 239 Kindern in Deutsehland lebensweltliche Erfahrungen von politischen Er",0,"Hans-Werner Kuhn (Hrsg.) …","pedocs.de","","http://scholar.google.com/scholar?q=related:x13b9_7NOeAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",854,"2014-11-21","PDF"
0,"A Einstein","6 Physical Applications of Nonlinear Theory",0,"Springer","","http://www.springerlink.com/index/MGJ3P764N3201571.pdf","",855,"2014-11-21",""
0,"A Einstein","What is a Photon?",2013,"RESONANCE","ias.ac.in","","http://scholar.google.com/scholar?q=related:tnGCwcddc6kJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",856,"2014-11-21","PDF"
0,"A EINSTEIN","Nonlinearity: A Prospective",1999,"Nonlinear Pricing: Theory & Applications","books.google.com","http://books.google.com/books?hl=en&lr=&id=1D3EM0S5Md0C&oi=fnd&pg=PA68&dq=einstein+relativity&ots=iWvn45aY6E&sig=YddC8pvmW-R4uIerPH0GstdeUBc","",857,"2014-11-21",""
0,"A Einstein, L Zadeh","Introduction to Fuzzy Set Theoretic Approach",0,"Springer","","http://www.springerlink.com/index/4662245h55x82255.pdf","",858,"2014-11-21",""
0,"…, GJ Székely, D Petz, L Szilard, A Einstein","Mathematics physics",2005,"Beyond Art: A Third …","Springer","http://link.springer.com/chapter/10.1007/3-211-37846-4_5","http://scholar.google.com/scholar?q=related:Rq-D4JRDjwIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",859,"2014-11-21",""
0,"A Einstein","Social and cultural aspects which foster paedophilic behaviour",2010,"On Paedophilia","books.google.com","http://books.google.com/books?hl=en&lr=&id=4AZsZ7hkpbAC&oi=fnd&pg=PA1&dq=einstein+relativity&ots=iULDZZLtLv&sig=Pb0s7g5auhzlKfCc95jVSE9WTkw","http://scholar.google.com/scholar?cluster=17921328931273692228&hl=en&num=20&as_sdt=0,33",860,"2014-11-21",""
0,"A Einstein","7. Rigorous Finite-Dimensional Magic Formulas of Quantum Field Theory",0,"Springer","","http://www.springerlink.com/index/wl313h2011500005.pdf","",861,"2014-11-21",""
0,"M Einstein, C Seeger","Content-object synchronization and authoring of dynamic metadata",2013,"US Patent App. 13/897,272","Google Patents","http://www.google.com/patents/US20140304597","",862,"2014-11-21",""
0,"A Einstein","MATT YOUNG",2003,"Science and Religion: Are They Compatible?","books.google.com","http://books.google.com/books?hl=en&lr=&id=IdbsbyFO1o0C&oi=fnd&pg=PA343&dq=einstein+relativity&ots=K0JgZEzIW5&sig=-ajBP9Ju8Rpj1Yob-dJG7Jz1WCk","",863,"2014-11-21",""
0,"A Einstein","Since so many arrangements lead to the same numerical outcome, I could not readily say which exists, except that on account of the unceasing agreement of …",0,"philsci-archive.pitt.edu","","","",864,"2014-11-21","DOC"
4,"O estilo científico de Einstein","na exploração do domínio quântico",2005,"","SciELO Brasil","","http://scholar.google.com/scholar?cites=17857670535673426310&as_sdt=5,33&sciodt=0,33&hl=en&num=20",865,"2014-11-21","PDF"
0,"…, P an Wentzel, P an Epstein, P an Pauli, P an Einstein…","IX. Das Jahr 1938",1938,"","Springer","http://link.springer.com/chapter/10.1007/978-3-540-78801-0_9","http://scholar.google.com/scholar?q=related:JvRJJy3esosJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",866,"2014-11-21",""
0,"A Einstein","gravidade-Wikilingue-Encydia",0,"188.165.210.123","","","http://scholar.google.com/scholar?q=related:xg4P2x5wu9YJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",867,"2014-11-21","HTML"
12,"GO Einstein, MA McDaniel","Remembering to do things: Remembering a forgotten topic",2013,"… 1: Theory in Context; Volume 2: …","books.google.com","http://books.google.com/books?hl=en&lr=&id=JePJAgAAQBAJ&oi=fnd&pg=PA79&dq=einstein+relativity&ots=VQkLYP17z3&sig=f4286raosjVlX9KfjEMGErF5NLE","http://scholar.google.com/scholar?cites=3457461677014827268&as_sdt=5,33&sciodt=0,33&hl=en&num=20",868,"2014-11-21",""
0,"DELPDE LA INCIDENCIA…","ANNEX III",1981,"Centenari de la …","books.google.com","http://books.google.com/books?hl=en&lr=&id=SOXMGeWAJicC&oi=fnd&pg=PA165&dq=einstein+relativity&ots=yFFNmX0Z2r&sig=OrgziqTxGYEANjCUYkiIQbbK1gI","http://scholar.google.com/scholar?q=related:Ie7UgBM2CXQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",869,"2014-11-21",""
0,"A Einstein","Not as Easy as It Seems",2014,"Strength-Based Clinical Supervision: A Positive …","books.google.com","http://books.google.com/books?hl=en&lr=&id=2UZuBAAAQBAJ&oi=fnd&pg=PA175&dq=einstein+relativity&ots=J-vGIg3XSn&sig=gP2M3EiTEddY2am6-2cNKjl-pPY","",870,"2014-11-21",""
0,"AEOB Geeta, MGOB Geeta","Discerning the Mind of the Creator: A Perspective",0,"sixsigmaquality.com","","","http://scholar.google.com/scholar?q=related:-t1g0aHY8lcJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",871,"2014-11-21","PDF"
411,"GO Einstein, MA McDaniel…","Retrieval processes in prospective memory: Theoretical approaches and some new empirical findings",1996,"… memory: Theory and …","books.google.com","http://books.google.com/books?hl=en&lr=&id=uAvsAgAAQBAJ&oi=fnd&pg=PA115&dq=einstein+relativity&ots=Zz6AzU5XJk&sig=92_DBc8oGXFlZuwwo9FwDHo3w20","http://scholar.google.com/scholar?cites=10228439780222150839&as_sdt=5,33&sciodt=0,33&hl=en&num=20",872,"2014-11-21",""
294,"GO Einstein, MA McDaniel, R Thomas…","Multiple processes in prospective memory retrieval: factors determining monitoring versus spontaneous retrieval.",2005,"Journal of …","psycnet.apa.org","http://psycnet.apa.org/journals/xge/134/3/327/","http://scholar.google.com/scholar?cites=5508639948893236576&as_sdt=5,33&sciodt=0,33&hl=en&num=20",873,"2014-11-21",""
0,"A Einstein","Fizigin Evrimi-Albert Einstein",0,"books.google.com","","","",874,"2014-11-21","BOOK"
1,"A Einstein","On Boltzmann's principle and some immediate consequences thereof",2006,"","Springer","","http://scholar.google.com/scholar?cites=11409241219130395190&as_sdt=5,33&sciodt=0,33&hl=en&num=20",875,"2014-11-21","BOOK"
45,"LR Martin, FWB Einstein, RK Pomeroy","Axial-equatorial isomerism in the complexes M (CO) 4 (L)(M= Fe, Ru, Os; L= Group 15 ligand). Crystal structures of ax-Ru (CO) 4 (AsPh3), ax-Ru (CO) 4 (SbMe3), and …",1985,"Inorganic Chemistry","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/ic00212a015","http://scholar.google.com/scholar?cites=17626482058957389756&as_sdt=5,33&sciodt=0,33&hl=en&num=20",876,"2014-11-21",""
10,"A Einstein","Essays in humanism",2011,"","books.google.com","","http://scholar.google.com/scholar?cites=16950902006407458733&as_sdt=5,33&sciodt=0,33&hl=en&num=20",877,"2014-11-21","BOOK"
0,"SA Einstein","Ang mga Teorya ng Relatividad ni Albert Einstein: Isang Pagsusuri sa Kahandaan ng Wikang Filipino sa Pagtalakay sa mga Paksa ng Makabagong Agham",2009,"","sites.google.com","","http://scholar.google.com/scholar?cluster=1617097641216638321&hl=en&num=20&as_sdt=0,33",878,"2014-11-21","DOC"
0,"A Einstein","Albert Einstein: eny Weg zur Gravitation; i ioriel",1994,"Vierteljahrsschrift der Naturforschenden Gesellschaft in …","ngzh.ch","","http://scholar.google.com/scholar?q=related:pLZX3fGr76EJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",879,"2014-11-21","PDF"
8,"A Einstein","Sobre o princípio da relatividade e suas implicações",2005,"Revista Brasileira de Ensino de Física","SciELO Brasil","","http://scholar.google.com/scholar?cites=15591083590804895045&as_sdt=5,33&sciodt=0,33&hl=en&num=20",880,"2014-11-21","HTML"
0,"RG Kenny, A Einstein","LA AVENTURA DEL RAZONAMIENTO",0,"rosarioclub.com","","","http://scholar.google.com/scholar?cluster=149224046541422232&hl=en&num=20&as_sdt=0,33",881,"2014-11-21","PDF"
0,"RRDEA EINSTEIN, NAPDEM PATY","UNIVERSIDADE FEDERAL DA BAHIA E UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA INSTITUTO DE FÍSICA",0,"twiki.ufba.br","","","http://scholar.google.com/scholar?q=related:RC6SgV_ksZsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",882,"2014-11-21","PDF"
