id,year,citations,versions,title
3827987745711399399,2004,136,10,Gauss-Bonnet black holes in dS spaces
7827156840127757495,2002,132,11,Cardy–Verlinde formula and asymptotically de Sitter spaces
14467294807334569567,2003,122,9,Inflation in Gauss-Bonnet brane cosmology
16797913323346826977,2009,145,11,Modeling and reproducibility of Suzaku HXD PIN/GSO background
3264419215219112831,2012,130,28,The large observatory for X-ray timing (LOFT)
12436081260606976193,2010,116,9,Flaring Behavior of the Quasar 3C 454.3 Across the Electromagnetic Spectrum
2669987628523022338,2008,112,12,The long-term evolution of the spin  pulse shape  and orbit of the accretion-powered millisecond pulsar SAX J1808. 4–3658
13947065527527943035,2007,88,8,Evaluating spectral models and the X-ray states of neutron star X-ray transients
1330041590150823959,2008,84,13,Intermittent millisecond X-ray pulsations from the neutron star X-ray transient SAX J1748. 9–2021 in the globular cluster NGC 6440
14169775207637888914,2011,83,18,When a standard candle flickers
2034315978981497539,2005,164,12,Thermodynamics of asymptotically locally AdS spacetimes
10346600420853828579,2011,125,4,Einstein gravity from conformal gravity
2124391798562811644,2007,114,12,Entropy of null surfaces and dynamics of spacetime
15905789611300211828,2008,94,7,Large rotating AdS black holes from fluid mechanics
15560982757051753593,2006,70,8,Entropy function and attractors for AdS black holes
8870102633277055143,2005,61,9,Scalar field evolution in Gauss-Bonnet black holes
2878457920765605946,2006,53,9,Vacuum energy in Einstein-Gauss-Bonnet anti–de Sitter gravity
3855111392639001459,2005,622,75,Analogue gravity
6487240665886745888,2011,113,7,Hořava-Lifshitz gravity: a status report
11889097186149171613,2012,89,16,Nonperturbative quantum gravity
5427255336912011204,2011,65,12,General covariance in gravity at a Lifshitz point
16894024050615869805,2011,53,12,An alternative approach for general covariant Hořava–Lifshitz gravity and matter coupling
10304956170576941060,2011,49,8,Stability of spin-0 graviton and strong coupling in Horava-Lifshitz theory of gravity
2176298576388217225,2012,49,7,Conformal Lifshitz gravity from holography
5873907256195193752,2004,331,12,LISA capture sources: Approximate waveforms  signal-to-noise ratios  and parameter estimation accuracy
8646775136582914831,2012,27,8,Asymptotically (anti-) de Sitter black holes and wormholes with a self-interacting scalar field in four dimensions
5152560453037990608,2012,12,8,Black holes with primary hair in gauged N= 8 supergravity
8773646528349584647,2013,5,7,Dynamical compactification in Einstein-Gauss-Bonnet gravity from geometric frustration
9092777675402380971,2014,5,7,Thermodynamics of Lovelock black holes with a nonminimal scalar field
4897292671366863584,2013,4,6,All the solutions of the form M2× WΣd− 2 for Lovelock gravity in vacuum in the Chern-Simons case
11483041812728212612,2014,1,2,The different phases of hairy black holes in AdS5 space
6419054454887564328,2014,1,6,Cosmological dynamics in higher-dimensional Einstein–Gauss–Bonnet gravity
13619457425574358901,2014,1,7,Stability and existence analysis of static black holes in pure Lovelock theories
14080224725379899386,2012,135,15,Towards singularity-and ghost-free theories of gravity
1669455604764693286,2013,38,8,DBI Galileons in the Einstein frame: Local gravity and cosmology
15009000113608156560,2012,30,11,Direct imaging rapidly-rotating non-Kerr black holes
3566565022121786442,2013,30,10,Diffusion in multiscale spacetimes
1140227840793515893,2011,29,8,Can an astrophysical black hole have a topologically non-trivial event horizon?
12545523963166483704,2012,27,17,On bouncing solutions in non-local gravity
7692644515454561045,2013,5,7,Large deformation and adhesive contact studies of axisymmetric membranes
14038097043468877273,2013,5,4,Uniaxial deformation and orientation of ethylene–tetrafluoroethylene films
9849386266278666623,2013,2,3,Lightweight envelopes: ethylene tetra-fluoro-ethylene foil in architecture
3790011616130668824,2013,1,2,Adhesive blister propagation under an orthotropic bituminous waterproofing membrane
16780632454141592652,2014,2,0,Uniaxial cyclic tensile mechanical properties of ethylene tetrafluoroethylene (ETFE) foils
16834916542594445292,2013,1,0,Transfer molding of primary LED optics; High aspect ratio domes
3403824982771970835,2012,1,2,Out-of-plane biaxial tests of ther-moplastics
15311617092144046707,2014,1,0,A new biaxial compression fixture for polymeric foams
1091896542169133485,2006,197,14,Dark energy and dark matter as curvature effects?
5808760797275434483,2007,124,12,Newtonian limit of f (R) gravity
5667680941894582904,2007,70,13,Stability of the Einstein static universe in f (R) gravity
16222016402319765681,2008,64,11,Spherical symmetry in f (R)-gravity
18100741406782346299,2009,61,10,Exact solutions of Bianchi-type I and V spacetimes in the f (R) theory of gravity
6786917481458553162,2012,29,14,Identification of plastic constitutive parameters at large deformations from three dimensional displacement fields
10599182333705339947,2010,23,6,Extension of the virtual fields method to elasto-plastic material identification with cyclic loads and kinematic hardening
8782562942510232714,2011,14,0,Virtual fields method on planar tension tests for hyperelastic materials characterisation
12565691097588931912,2012,13,6,Membrane curvatures and stress-strain full fields of axisymmetric bulge tests from 3D-DIC measurements. Theory and validation on virtual and experimental results
11870686634965168676,2012,13,4,A Review of the Challenges and Limitations of Full‐Field Measurements Applied to Large Heterogeneous Deformations of Rubbers
10206011084740796585,2012,10,0,Improving the characterization of a hardening law using digital image correlation over an enhanced heterogeneous tensile test
10345170492302188376,2012,9,8,Out-of-plane testing procedure for inverse identification purpose: Application in sheet metal plasticity
1043115591182005073,2012,9,6,Combining displacement  strain  temperature and heat source fields to investigate the thermomechanical response of an elastomeric specimen subjected to large  …
10681210277987735,2011,6,4,Parameters identification of polymer concrete using a fracture mechanics test method and full-field measurements
4116373269093634807,2003,418,10,Foundations of classical electrodynamics: Charge  flux  and metric
11317434661648403864,2008,79,10,Corrections to Schwarzschild solution in noncommutative gauge theory of gravity
3556418067959681287,2007,79,13,Elie Cartan's torsion in geometry and in field theory  an essay
7174289403605574252,2012,76,9,Teleparallel Gravity: An Introduction
11741418948951098536,2008,66,11,Torsion cosmology and the accelerating universe
17827755111064352570,2012,13,5,Competition among Ca2+  Mg2+  and Na+ for model ion channel selectivity filters: determinants of ion selectivity
6923082431711304530,2013,10,15,Multi-ion conduction bands in a simple model of calcium ion channels
15525031915783928277,2013,6,11,Ionic interactions in biological and physical systems: a variational treatment
3198430355329398234,2013,5,15,Energetics of discrete selectivity bands and mutation-induced transitions in the calcium-sodium ion channels family
12992089589442401716,2012,5,6,Localizing the charged side chains of ion channels within the crowded charge models
18416901235257452161,2013,5,4,The role of solvation in the binding selectivity of the L-type calcium channel
9940872705722560203,2013,14,6,An alternative f (R  T) gravity theory and the dark energy problem
8742062704943337479,2013,12,15,The virial theorem and the dark matter problem in hybrid metric-Palatini gravity
6999830030269798216,2013,7,9,Galactic rotation curves in hybrid metric-Palatini gravity
5156234165522142911,2013,6,8,Einstein static universe in hybrid metric-Palatini gravity
7193420666658241942,2012,25,9,Black holes with nonminimal derivative coupling
16104836327410858418,2013,24,9,Nonlinear structure formation in the Cubic Galileon gravity model
447713087754611987,2013,23,12,Parameter space in Galileon gravity models
29083882684312411,2012,19,9,The cosmology of the Fab-Four
1666912506954086696,2012,17,5,Realistic cosmological scenario with nonminimal kinetic coupling
16493082857464626131,2013,12,8,Cosmology with nonminimal kinetic coupling and a power-law potential
14665756943441254801,2013,8,7,Cosmology with non-minimal derivative couplings: perturbation analysis and observational constraints
4794002541216037612,1998,617,9,A millisecond pulsar in an X-ray binary system
3634208597493161040,1998,348,8,Crustal heating and quiescent emission from transiently accreting neutron stars
17812572677435290757,1999,291,6,kHz quasiperiodic oscillations in low-mass X-ray binaries as probes of general relativity in the strong-field regime
17990480599072979442,2001,288,15,A catalogue of low-mass X-ray binaries
11714527618513922238,1999,263,12,Is SAX J1808. 4-3658 a strange star?
16072202439981820671,2011,29,9,Aspects of noncommutative (1+ 1)-dimensional black holes
14280302561770491296,2013,24,4,Non-singular quantum-inspired gravitational collapse
5724950180546897369,2011,28,6,Biomechanics of the tympanic membrane
1470748300360829555,2012,12,3,Mechanical properties of human tympanic membrane in the quasi-static regime from in situ point indentation measurements
6519534191866520855,2012,11,7,Static versus dynamic gerbil tympanic membrane elasticity: derivation of the complex modulus
16941242532018943240,2013,7,18,In vivo optic nerve head biomechanics: performance testing of a three-dimensional tracking algorithm
4283268537308745647,2011,7,15,Determination and validation of the elastic moduli of small and complex biological samples: bone and keratin in bird beaks
8013758509125506912,2011,5,6,Elastic characterization of the gerbil pars flaccida from in situ inflation experiments
